period_id,fort_id,start_year,end_year,period_type,period_notes,period_order,name_primary,state_territory
480,264,1861,1862,,,0,Camp Langford,FL
481,264,1864,,,,1,Camp Langford,FL
501,279,1864,,,,0,Camp Lay,FL
536,310,1861,,,,0,Camp Lee,FL
513,291,1898,,,,0,Camp Miami,FL
460,245,1864,,,,0,Camp Miller,FL
504,282,1888,,,,0,Camp Osceola,FL
477,261,1864,,,,0,Camp Pinckney,FL
531,305,1864,,,,0,Camp Powell,FL
507,285,1898,,,,0,Camp Sampson,FL
463,248,1864,,,,0,Camp Sanderson,FL
457,242,1898,,,,0,Camp Tampa,FL
527,302,1814,,,,0,Camp at Bluff Springs,FL
528,302,1862,,,,1,Camp at Bluff Springs,FL
533,307,1865,,,,0,Camp at Florida Point,FL
532,306,1861,1862,,,0,Camp on Perdido Bay,FL
445,234,1942,1945,,,0,Cape Canaveral Radar Station,FL
493,272,1777,,,,0,Capt. Phillips' Fort,FL
465,250,1812,,,,0,Col. Daniel Newnan's Fort,FL
511,289,1962,1979,,,0,Cold War Air Defenses of Homestead - Miami,FL
506,284,1962,1979,,,0,Cold War Air Defenses of Key West,FL
450,237,1942,1945,,,0,Crystal River Radar Station,FL
534,308,1781,,,,0,David Holmes' Fort,FL
502,280,1864,,,,0,Deadman's Bay Post,FL
444,233,1942,1945,,,0,Flagler Beach Radar Station,FL
508,286,1941,1943,,,0,Florida Keys WWII Shore Patrol Camps,FL
499,277,1700,1704,,,0,Fort Ayavalia,FL
521,297,1567,,,,0,Fort Ays,FL
475,259,1765,,,,0,Fort Barrington,FL
447,236,1838,1839,,,0,Fort Butler,FL
448,236,1842,,,,1,Fort Butler,FL
449,236,1861,1864,,,2,Fort Butler,FL
469,254,1835,1836,,,0,Fort Drane,FL
438,227,1790,,,,0,Fort Guana,FL
516,294,1838,,,,0,Fort Lauderdale,FL
517,294,1839,1842,,,1,Fort Lauderdale,FL
518,294,1856,1857,,,2,Fort Lauderdale,FL
456,241,,,,Unparsed: unknown dates,0,Fort Lonely,FL
454,239,1920,,,,0,Fort Lonesome,FL
476,260,1777,1780,,,0,Fort McIntosh,FL
451,238,1849,1854,,,0,Fort Meade,FL
452,238,1857,,,,1,Fort Meade,FL
453,238,1861,1864,,,2,Fort Meade,FL
523,299,1850,1858,,,0,Fort Myers,FL
524,299,1863,1865,,,1,Fort Myers,FL
522,298,1841,,,,0,Fort Ogden,FL
442,231,1864,,,,0,Fort Peaton,FL
440,229,1740,,,,0,Fort Poza,FL
439,228,1575,,,,0,Fort Quartel,FL
437,226,1730,,,,0,Fort San Diego,FL
483,266,1740,1763,,,0,Fort San Nicolas,FL
484,266,1784,1820,,,1,Fort San Nicolas,FL
519,295,1568,,,,0,Fort Santa Lucía de Canaveral,FL
512,290,1567,1570,,,0,Fort Tequesta,FL
494,273,1700,,,,0,Fort on the Ochlockonee River,FL
458,243,1942,1945,,,0,Indian Rocks Radar Station,FL
520,296,1942,1945,,,0,Jensen Beach Radar Station,FL
509,287,1942,1945,,,0,Key Largo Radar Station,FL
468,253,1703,1706,,,0,La Chua Ranch,FL
529,303,1864,,,,0,Leigh's Camp,FL
441,230,1763,,,,0,Little Fort,FL
537,311,1864,,,,0,Marianna Fort,FL
436,225,1942,1945,,,0,Mayport Radar Station,FL
515,293,1942,1945,,,0,Miami Beach Radar Station,FL
530,304,1864,,,,0,Pine Barren Camp,FL
495,274,1861,1864,,,0,Port Leon Battery,FL
472,257,1778,,,,0,Rose's Bluff Camp,FL
473,257,1811,1813,,,1,Rose's Bluff Camp,FL
482,265,1793,1800,,,0,San Vicente Ferrer Battery,FL
505,283,1559,1561,,,0,Santa María de Ochuse,FL
535,309,1942,1945,,,0,Santa Rosa Radar Station,FL
443,232,,,,Unparsed: includes those forts and posts not already listed above,0,Seminole Wars Forts,FL
459,244,,,,Unparsed: includes those forts and posts not already listed above,0,Seminole Wars Forts,FL
471,256,,,,Unparsed: includes those forts and posts not already listed above,0,Seminole Wars Forts,FL
490,269,,,,Unparsed: includes those forts and posts not already listed above,0,Seminole Wars Forts,FL
503,281,,,,Unparsed: includes those forts and posts not already listed above,0,Seminole Wars Forts,FL
526,301,,,,Unparsed: includes those forts and posts not already listed above,0,Seminole Wars Forts,FL
538,312,,,,Unparsed: includes those forts and posts not already listed above,0,Seminole Wars Forts,FL
489,268,1763,1784,,,0,Spalding's Lower Store,FL
446,235,1763,1784,,,0,Spalding's Upper Store,FL
485,267,1700,1780,,,0,St. Johns River Ferry Forts,FL
486,267,1812,,,,1,St. Johns River Ferry Forts,FL
487,267,1836,1842,,,2,St. Johns River Ferry Forts,FL
488,267,1864,,,,3,St. Johns River Ferry Forts,FL
470,255,1770,,,,0,Suwannee River Trading House,FL
500,278,1656,,,,0,Timucua Indian Fort,FL
496,275,1780,,,,0,Wakulla River Trading Post,FL
497,275,1815,1816,,,1,Wakulla River Trading Post,FL
598,370,1864,,,,0,Adairsville Earthworks,GA
593,365,1864,,,,0,Allatoona Creek Blockhouse,GA
544,318,1862,1864,,,0,Atlanta CSA Arsenal and Ordnance Depot,GA
658,425,1776,,,,0,Beard's Bluff Fort,GA
546,320,1864,,,,0,Bolton Fort,GA
623,394,1750,,,,0,Burnt Fort,GA
646,415,1790,,,,0,Bush's Fort,GA
601,373,1864,,,,0,Buzzard Roost Blockhouse,GA
605,377,1834,1836,,,0,Camp Benton,GA
643,412,1898,,,,0,Camp Churchman,GA
555,329,1898,,,,0,Camp Cleary,GA
632,401,1836,,,,0,Camp Clyatt,GA
553,327,1898,1899,,,0,Camp Conrad,GA
615,386,1864,,,,0,Camp Davidson,GA
583,355,1898,,,,0,Camp Dyer,GA
608,379,1830,1831,,,0,Camp Eaton,GA
545,319,1865,1869,,,0,Camp Emory,GA
642,411,1898,1899,,,0,Camp Gilman,GA
565,338,1917,1919,,,0,Camp Harris,GA
606,378,1830,,,,0,Camp Hinar,GA
607,378,1831,1832,,,1,Camp Hinar,GA
589,361,1898,,,,0,Camp Hobson,GA
584,356,1898,1899,,,0,Camp MacKenzie,GA
560,334,1844,1864,,,0,Camp Oglethorpe,GA
616,387,1898,1899,,,0,Camp Onward,GA
633,402,1836,,,,0,Camp Townsend,GA
563,337,1917,1919,,,0,Camp Wheeler,GA
564,337,1941,1946,,,1,Camp Wheeler,GA
619,390,1779,,,,0,Camp at Beaulieu's Plantation,GA
604,376,1838,,,,0,Camp at Perkins',GA
594,366,1864,,,,0,Cartersville Defenses,GA
595,367,1864,,,,0,Cassville Defenses,GA
543,317,1863,1864,,,0,Civil War Defenses of Atlanta,GA
582,354,1864,,,,0,Civil War Defenses of Augusta,GA
551,325,1864,1865,,,0,Civil War Defenses of Columbus,GA
556,330,1861,1864,,,0,Civil War Defenses of Griffin,GA
561,335,1864,,,,0,Civil War Defenses of Macon,GA
569,342,1864,,,,0,Civil War Defenses of Milledgeville,GA
597,369,1863,1864,,,0,Civil War Defenses of Rome,GA
614,385,1861,1865,,,0,Civil War Defenses of Savannah,GA
609,380,1793,1796,,,0,Col. William Wofford's Station,GA
552,326,1864,1865,,,0,Columbus CSA Arsenal and Ordnance Depot,GA
550,324,1689,1691,,,0,Coweta Blockhouse,GA
600,372,1863,1864,,,0,Dalton CSA Winter Encampment,GA
549,323,1864,,,,0,Decatur Earthworks,GA
631,400,1830,,,,0,Fort (John) Peterson,GA
647,416,1813,,,,0,Fort Adams,GA
629,399,1812,1818,,,0,Fort Alert,GA
630,399,1835,1836,,,1,Fort Alert,GA
638,407,1755,,,,0,Fort Apalachicola,GA
622,393,1861,1862,,,0,Fort Brown (1),GA
611,382,1789,1801,,,0,Fort Edwards,GA
570,343,1793,1797,,,0,Fort Fidius,GA
634,403,1836,,,,0,Fort Futch,GA
581,353,1780,1781,,,0,Fort Grierson,GA
645,414,1813,,,,0,Fort Hartford,GA
640,409,1836,,,,0,Fort Ingersol,GA
575,348,1810,,,,0,Fort Irwin,GA
639,408,1836,,,,0,Fort Jones,GA
610,381,1790,,,,0,Fort Lamar,GA
644,413,1813,,,,0,Fort Laurens,GA
558,332,1813,1814,,,0,Fort Lawrence,GA
635,404,1836,,,,0,Fort McCranie,GA
641,410,1836,,,,0,Fort McCreary,GA
573,346,1794,,,,0,Fort Montpelier,GA
636,405,1836,,,,0,Fort Morrison,GA
649,418,1740,1747,,,0,Fort Mount Pleasant,GA
657,424,1737,1742,,,0,Fort Mount Venture,GA
554,328,1813,,,,0,Fort Perry,GA
557,331,,,,Unparsed: unknown dates,0,Fort Romulos,GA
625,396,1787,1812,,,0,Fort St. Tammany,GA
586,358,1780,,,,0,Fort Washington,GA
571,344,1797,1806,,,0,Fort Wilkinson,GA
572,345,1789,1793,,,0,Fort at Federal Town,GA
651,420,1756,,,,0,Fort at Hardwicke,GA
574,347,1794,,,,0,General Elijah Clarke's Forts,GA
576,349,1790,,,,0,General Solomon Wood's Fort,GA
602,374,1864,,,,0,Graysville Blockhouses,GA
566,339,,,,Unparsed: unknown - 1787,0,Greensborough Fort,GA
540,314,1864,,,,0,Jonesboro Earthworks,GA
591,363,1864,,,,0,Kennesaw Blockhouse,GA
559,333,1350,1500,,,0,Lamar Archaeological Site,GA
539,313,1864,,,,0,Lovejoy's Station Fort,GA
620,391,1736,1742,,,0,Lt. Philip Delegal's Fort,GA
648,417,1746,,,,0,Mary Bosomworth's Trading Fort,GA
541,315,1864,,,,0,Morrow's Station Fort,GA
613,384,1909,,,,0,National Guard Training Batteries,GA
567,340,,,,Unparsed: unknown dates,0,Neal's Fort,GA
547,321,1864,,,,0,Pace's Ferry Earthworks,GA
548,322,1864,,,,0,Peachtree Creek Earthworks,GA
621,392,1739,1743,,,0,Pike's Post,GA
585,357,1770,,,,0,Pioneer Forts of the Little River Frontier,GA
592,364,1864,,,,0,Post at Ackworth,GA
627,398,1793,1797,,,0,Post at Coleraine,GA
628,398,1814,,,,1,Post at Coleraine,GA
579,352,1758,1770,,,0,Robert MacKay's Trading Post,GA
580,352,1780,,,,1,Robert MacKay's Trading Post,GA
577,350,1759,,,,0,Roger Lawson's Fort,GA
588,360,1864,,,,0,Roswell Earthworks,GA
587,359,1786,,,,0,Samuel Knox's Fort,GA
652,421,1526,1527,,,0,San Miguel de Gualdape,GA
624,395,1569,1684,,,0,San Pedro Island Presidio,GA
612,383,1860,,,,0,Savannah CSA Arsenal and Ordnance Depot,GA
618,389,1735,,,,0,Scouts' Fort,GA
578,351,1864,1865,,,0,Shell Bluff Battery,GA
568,341,1325,1500,,,0,Shoulderbone Archaeological Site,GA
617,388,1734,1738,,,0,Skidaway Island Fort,GA
562,336,1898,1899,,,0,Spanish-American War Camps of Macon,GA
653,422,1566,1597,,,0,St. Catherines Island Presidio,GA
654,422,1605,1680,,,1,St. Catherines Island Presidio,GA
650,419,1734,,,,0,Sterling's Fort,GA
637,406,1864,,,,0,Thomasville Prison Camp,GA
599,371,1864,,,,0,Tilton Blockhouse,GA
655,423,1595,1597,,,0,Tolomato Presidio,GA
656,423,1605,1684,,,1,Tolomato Presidio,GA
603,375,1864,,,,0,Trenton Blockhouse,GA
542,316,1864,,,,0,Utoy Creek Earthworks,GA
590,362,1864,,,,0,Vinings Mountain Fort,GA
596,368,,,,Unparsed: unknown - 1940,0,Waco Target Range,GA
626,397,1774,1779,,,0,Wright's Fort,GA
661,427,1906,1912,,,0,"Fort McCalla
) near Fisherman's Point were two batteries for two 3-inch guns each.  The guns were held stateside, the 6-inch guns were eventually given to the Marine Corps as field weapons during WWI.  Also built were two fire-control stations for the 6-inch guns; a power plant at Fort Conde; a concrete shelter for a portable 30-inch searchlight at Fort McCalla; a mine casemate, torpedo storehouse, cable tank, and loading room for the harbor mine defense; an ice plant; four sets of quarters; and a mess hall. The Army left in 1908 due to lack of funds, but still retained title to the parcels until 1928 and 1940 respectively.  The 
Leeward Point Reservation",GB
659,426,1898,1902,,,0,"G
UANTANAMO 
 
B
AY



Fort Conde |
Conde Bluff Res. |
Cuzco Hill Res. |
Guantanamo Marine Barracks

Guantanamo Bay Naval Station |
Camp Lawton |
Leeward Point Res. |
Camp McCalla

Fort McCalla |
Camp Meyer




THE SPANISH-AMERICAN WAR


Last Update: 02/AUGUST/2009




Compiled by Pete Payette - ©2009 American Forts Network


Guantanamo Bay U.S. Naval Station
 
 


The History of of Guantanamo Bay: 1494 - 1964
 by M.E. Murphy, RADM, U.S. Navy, 1953, 1964


History of Guantanamo Bay
 from JTF-GTMO",GB
660,426,1903,,,,1,"G
UANTANAMO 
 
B
AY



Fort Conde |
Conde Bluff Res. |
Cuzco Hill Res. |
Guantanamo Marine Barracks

Guantanamo Bay Naval Station |
Camp Lawton |
Leeward Point Res. |
Camp McCalla

Fort McCalla |
Camp Meyer




THE SPANISH-AMERICAN WAR


Last Update: 02/AUGUST/2009




Compiled by Pete Payette - ©2009 American Forts Network


Guantanamo Bay U.S. Naval Station
 
 


The History of of Guantanamo Bay: 1494 - 1964
 by M.E. Murphy, RADM, U.S. Navy, 1953, 1964


History of Guantanamo Bay
 from JTF-GTMO",GB
3381,2974,1680,1820,,,0,Batteria Nuestra Señora del Carmen,GU
3380,2973,1917,1918,,,0,Camp Barnett,GU
3375,2968,1683,1710,,,0,Fort Nuestra Señora de Guadalupe,GU
3376,2969,1751,1799,,,0,Fort San Fernando,GU
3377,2970,1799,1830,,,0,Fort San Raphael,GU
3378,2971,1801,1898,,,0,Fort Santa Cruz,GU
3382,2975,1720,,,,0,Merizo Battery,GU
3379,2972,1944,,,,0,Orote Peninsula,GU
3374,2967,1736,1944,,,0,Plaza de España,GU
3519,3099,1942,,,,0,"A proposed firing position for railway artillery, never built.  A fire-control switchboard room was built here in 1929 for the proposed battery.  Searchlights were emplaced on the shore near Pu'u Ma'ili'ili'i.


¤¤ 
Waianae Military Reservation",HI
3506,3087,1937,,,,0,"A railway battery firing position located east of Barbers Point Harbor.


¤¤ 
Brown's Camp Military Reservation",HI
3430,3019,1939,1944,,,0,"Also known as 
Camp Ashley
, located near 
Kawailoa Beach
.  
Battery Ashley",HI
3456,3042,1942,1944,,,0,"Also known as 
Camp Kaena
.  Located on Pu'u Pueo was 
Battery Kaena",HI
3429,3018,1939,,,,0,Ashley Military Reservation,HI
3517,3097,1944,,,,0,Battery 303,HI
3482,3065,1941,1944,,,0,Battery Aiea,HI
3479,3062,1942,1944,,,0,Battery Aliamanu,HI
3436,3025,1942,1944,,,0,Battery Anahulu,HI
3508,3089,1940,1945,,,0,Battery Awanui,HI
3509,3089,,,,Unparsed: two field guns before 1942,1,Battery Awanui,HI
3444,3032,1942,1948,,,0,Battery Brodie / Ricker,HI
3445,3032,,,,Unparsed: renamed 1946,1,Battery Brodie / Ricker,HI
3507,3088,1937,1944,,,0,Battery Brown's Camp,HI
3469,3053,1915,1942,,,0,Battery Chandler,HI
3409,3000,1944,1948,,,0,Battery Cooper / 302,HI
3403,2994,1944,1948,,,0,Battery DeMerritt / 405,HI
3453,3039,1942,1944,,,0,Battery Dillingham,HI
3393,2985,1942,1944,,,0,Battery East,HI
3397,2989,1944,1948,,,0,Battery French / 301,HI
3466,3050,1914,1943,,,0,Battery Hasbrouck,HI
3468,3052,1914,1943,,,0,Battery Hawkins,HI
3526,3106,1942,1944,,,0,Battery Homestead,HI
3516,3096,1942,1945,,,0,Battery Hulu,HI
3467,3051,1913,1943,,,0,Battery Jackson,HI
3420,3010,1942,1944,,,0,Battery Kahuku,HI
3421,3010,,,,Unparsed: shields added 1944,1,Battery Kahuku,HI
3470,3054,1934,,,,0,Battery Kam,HI
3401,2992,1942,,,,0,Battery Kaneohe,HI
3404,2995,1942,1943,,,0,Battery Kapaho,HI
3395,2987,1942,1944,,,0,Battery Kii,HI
3522,3102,1941,1944,,,0,Battery Kole Kole,HI
3408,2999,1942,1944,,,0,Battery LOKO,HI
3461,3045,1931,1939,,,0,Battery Makua,HI
3451,3037,1942,1945,,,0,Battery Mokuleia,HI
3514,3094,1941,1943,,,0,Battery Nanakuli,HI
3504,3085,1942,1944,,,0,Battery Palailai,HI
3394,2986,1942,1944,,,0,Battery Puka,HI
3425,3014,1927,1944,,,0,Battery Pupukea I,HI
3447,3034,1934,,,,0,"Battery Puuiki
, a ""dummy"" railway battery firing position, was located here, just north of 
Waialua
.  A concrete machine-gun pillbox was located on the beach in 1934.


¤¤ 
Waialua Military Reservation",HI
3398,2990,1942,1944,,,0,Battery Pyramid,HI
3442,3030,1941,1944,,,0,Battery Quadrupod,HI
3417,3008,1941,1945,,,0,Battery Ranch,HI
3399,2991,1941,1944,,,0,Battery Sylvester,HI
3400,2991,,,,Unparsed: dismounted 1942,1,Battery Sylvester,HI
3520,3100,1942,1944,,,0,Battery Waianae,HI
3387,2979,1942,1945,,,0,Battery Wailea,HI
3385,2978,1923,1927,,,0,"Battery Waimanalo Camp
 two 240mm howitzers",HI
3386,2978,,,,Unparsed: rebuilt 1931 - 1939,1,"Battery Waimanalo Camp
 two 240mm howitzers",HI
3495,3076,1942,1944,,,0,Battery X-Ray,HI
3384,2977,1927,1948,,,0,"Bellows Air Force Station
)",HI
3443,3031,1942,1948,,,0,Brodie Camp Military Reservation,HI
3454,3040,1941,,,,0,Dillingham Army Airfield,HI
3392,2984,1941,1942,,,0,East Beach Battery,HI
3492,3073,1942,1944,,,0,"Ewa Beach
 was 
Naval Antiaircraft Shore Battery No. 3",HI
3406,2997,1943,,,,0,"Fire-control station ""Heeia""",HI
3448,3035,1934,,,,0,"Fire-control station ""W""",HI
3449,3035,,,,Unparsed: one structure,1,"Fire-control station ""W""",HI
3476,3060,1939,1962,,,0,Ford Island Naval Air Station,HI
3505,3086,1922,1944,,,0,Gilbert Military Reservation,HI
3462,3046,1898,,,,0,"HAWAII AVIATION PRESERVATION SOCIETY




Honolulu Area - page 1
 | 
North Shore O'ahu - page 3
 | 
Other Hawaiian Islands - page 4


Last Update: 12/OCTOBER/2014




Compiled by Pete Payette - ©2014 American Forts Network


O'ahu Island - Southwestern Shore


Camp Langfitt",HI
3435,3024,1941,,,,0,"Haleiwa Army Airfield
, paved in WWII, portions of runway and taxiway still exist.


¤¤ 
Anahulu Flats Military Reservation",HI
3527,3107,1915,,,,0,Hawaii Arsenal,HI
3484,3067,1942,1944,,,0,"Hawaiian Anti-Aircraft Command
 command post",HI
3405,2996,1943,,,,0,Heeia Military Reservation,HI
3471,3055,1935,,,,0,"Hickam Air Force Base
)",HI
3383,2976,1778,,,,0,Ho'oki'o Fortifications,HI
3503,3084,1920,,,,0,"Honouliuli Military Reservation
 until 1941.  No remains, site now zoned for light industrial in relation to the nearby deep draft harbor.  A concrete WWII machine-gun pillbox is still located on the shore just south of the former camp, on the grounds of the Chevron Oil refinery.


¤¤ 
Palailai Military Reservation",HI
3510,3090,1940,1948,,,0,Kahe Point Military Reservation,HI
3416,3007,1941,,,,0,Kahuku Ranch Military Reservation,HI
3452,3038,1929,,,,0,Kawaihapai Military Reservation,HI
3431,3020,1939,,,,0,Kawailoa Military Reservation,HI
3410,3001,1927,1940,,,0,"Kualoa Ranch
.  
PHOTOS
 from Punynari's Island Adventures




¤¤ 
HARBOR DEFENSES of 
the NORTH SHORE
 


¤¤ 
Kaaawa Military Reservation",HI
3523,3103,1941,,,,0,Kunia Military Reservation,HI
3388,2980,1942,,,,0,"Lanikai
.  The guns were returned to Battery East upon its completion in 1942, and two 5-inch naval guns were emplaced 1942 - 1943.  Also added in 1942 were two 3-inch AMTB guns from Fort Kamehameha, later replaced by two mobile 90mm AMTB guns in 1943.  Searchlights were emplaced on Wailea Point.  Fire-control station ""Podmore""",HI
3438,3027,1942,1948,,,0,"Located about four miles inland from 
Haleiwa
 was 
Battery Opaeula / Riggs",HI
3439,3027,,,,Unparsed: renamed 1946,1,"Located about four miles inland from 
Haleiwa
 was 
Battery Opaeula / Riggs",HI
3501,3082,1937,1942,,,0,"Located at 
Barbers Point Beach
 was 
Battery Barbers Point",HI
3434,3023,1941,,,,0,"Located at 
Kawailoa Beach
 was the searchlight position and an SCR-270 mobile radar",HI
3411,3002,1927,1940,,,0,"Located at Ka'a'awa Point was 
Battery Kaaawa
 one 240mm howitzer",HI
3426,3015,1942,1945,,,0,"Located four miles inland from Waimea Bay along Kamananui Stream was 
Battery Pupukea II",HI
3497,3078,1920,,,,0,"Located here at the Navy's abandoned 
Ewa Mooring Mast",HI
3494,3075,1942,1944,,,0,"Located here was 
Battery Oneula",HI
3477,3061,1942,1948,,,0,"Located here was 
Battery Salt Lake / Burgess",HI
3478,3061,,,,Unparsed: renamed 1946,1,"Located here was 
Battery Salt Lake / Burgess",HI
3472,3056,1942,1944,,,0,"Located here was 
Naval Antiaircraft Shore Battery No. 1",HI
3488,3071,1942,1944,,,0,"Located in a sugarcane field somewhere in the West Loch vicinity was 
Naval Antiaircraft Shore Battery No. 2",HI
3415,3006,1931,1940,,,0,"Located just north of town was 
Battery Laie
 two 240mm howitzers",HI
3493,3074,1937,1944,,,0,"Located nearby at 
Ewa Beach
 was 
Ewa Beach Battery",HI
3413,3004,1942,1945,,,0,"Located on Pu'u Kila near Makalii Point was 
Battery Kahana",HI
3465,3049,1913,1945,,,0,"Located on Queen Emma Point, between Hickam Air Force Base and the Honolulu International Airport at the east-side of the entrance to Pearl Harbor.  Originally named 
Fort Upton
, but was soon changed due to local public request.  Batteries are 
Battery Selfridge",HI
3511,3091,1945,,,,0,"Located on a ridge about 320 feet above and 900 feet behind 
Kahe Point Beach
 was 
Battery Arizona",HI
3432,3021,1939,1944,,,0,"Located on the 
""E""
 tract near 
Kawailoa Camp
 was 
Battery Kawailoa",HI
3433,3022,1939,1945,,,0,"Located on the 
""R""
 tract near 
Kawailoa Station
 was 
Battery Haleiwa",HI
3485,3068,1942,,,,0,Located on the Pearl City Peninsula was a mobile four-gun 3-inch AA gun battery,HI
3463,3047,1942,1944,,,0,"Located on the eastern edge of the Fort Kamehameha Military Reservation, now incorporated into the taxiway for Honolulu International Airport.  Located here was a 3-inch AA gun battery from the 1920's, 
Battery Ahua",HI
3486,3069,1942,1944,,,0,"Located on the point about halfway on the east-side of the Waipio Peninsula along the shore of Middle Loch was 
Naval Antiaircraft Shore Battery No. 6",HI
3480,3063,1916,1920,,,0,"Located on the summit was 
Red Hill Redoubt",HI
3524,3104,1941,1944,,,0,"Located southwest of Wheeler Army Airfield, on the west-side of Kunia Road south of Ekahanui Gulch, was 
Battery Kunia",HI
3475,3059,1919,1939,,,0,Luke Field,HI
3525,3105,1942,,,,0,"Makaha
.  Searchlights were emplaced at the shore.  
PHOTOS
 from Punynari's Island Adventures


¤¤ 
Keaau Military Reservation",HI
3389,2981,1918,1949,,,0,"Marine Corps Base Hawaii - Kane'ohe Bay
)",HI
3450,3036,1941,,,,0,Mokuleia Military Reservation,HI
3498,3079,1942,1944,,,0,Naval Antiaircraft Shore Battery No. 4,HI
3464,3048,1942,1944,,,0,Naval Antiaircraft Shore Battery No. 5,HI
3474,3058,1942,1944,,,0,Naval Antiaircraft Shore Battery No. 7,HI
3483,3066,1942,1944,,,0,Naval Antiaircraft Shore Battery No. 8,HI
3440,3028,1942,1945,,,0,"Nearby was 
Battery Pine",HI
3418,3009,1941,1942,,,0,New Battery Laie,HI
3419,3009,,,,Unparsed: converted to dummy position,1,New Battery Laie,HI
3422,3011,1941,,,,0,"OA-17
) from 1961 - 1970.


¤¤ 
Kawela Military Reservation",HI
3455,3041,1923,1948,,,0,"OA-84
) from 1961 - 1970.


¤¤ 
Kaena Point Military Reservation",HI
3396,2988,1939,,,,0,On the then Kaneohe Naval Air Station,HI
3496,3077,1942,1952,,,0,"Oneula Beach
 and 
Ewa Beach
.  A concrete machine-gun pillbox was built along the shore in 1934.  Many more were added during WWII.  Searchlights were emplaced here.


¤¤ Ewa Marine Corps Air Station",HI
3423,3012,1942,,,,0,"Opana Radar Station
.  This station signaled the first contact with the incoming Japanese air attack on December 7th, but was ignored or not believed by the duty officers at headquarters because the existance of radar was still classified secret from most lower-grade officers.  A modern Navy telecom station is now located on the hill adjacent to the original radar site.  No public access.


¤¤ 
Paumalu Military Reservation",HI
3390,2982,1945,1948,,,0,"Originally known as 
Kuwaahoe Military Reservation
, and then 
Camp Ulupau
 in 1940 until formally named 1942.  Occupied the eastern portion of the Mokapu Peninsula.  
Battery Pennsylvania",HI
3489,3072,1924,1948,,,0,"Originally named 
Iroquois Point Military Reservation
 until 1922.  Located here was 
Battery Williston",HI
